date,open,high,low,close,volume,returns,log_returns,volatility,short_ma,long_ma,signal,position_change
2020-02-18,336.51,337.67,335.21,336.73,57195407,-0.002577014218009488,-0.0025803404348503393,0.008435098476666597,331.026,,0,0.0
2020-02-19,337.79,339.08,337.48,338.34,48587393,0.004781278769340203,0.004769884760193816,0.00845585031581893,331.378,,0,0.0
2020-02-20,337.74,338.64,333.68,336.95,73891268,-0.00410829343264163,-0.004116755654919657,0.008533775301304627,331.6585,,0,0.0
2020-02-21,335.47,335.81,332.58,333.48,113656552,-0.01029826383736454,-0.01035165784981329,0.00889082410441715,331.7465,,0,0.0
2020-02-24,323.14,333.56,321.24,322.42,160991237,-0.03316540722082284,-0.03372785009456022,0.011489038047623263,331.429,,0,0.0
2020-02-25,323.94,324.61,311.69,312.65,217564684,-0.03030209044103971,-0.030770689434545594,0.012841206350537085,330.88649999999996,,0,0.0
2020-02-26,314.18,318.11,310.7,311.5,192818004,-0.0036782344474651785,-0.0036850157857990506,0.012525173254324404,330.117,,0,0.0
2020-02-27,305.46,311.56,297.51,297.51,282544492,-0.04491171749598721,-0.045951500361364486,0.015718292713611037,328.6615,,0,0.0
2020-02-28,288.7,297.89,285.54,296.26,384911854,-0.004201539444052327,-0.004210390712237337,0.015612077167815416,327.0905,,0,0.0
2020-03-02,298.21,309.16,294.46,309.09,237377617,0.043306555052993856,0.042395049471180134,0.018625638144027682,326.4585,,0,0.0
2020-03-03,309.5,313.84,297.57,300.24,298851919,-0.02863243715422681,-0.029050341798320847,0.019410456523283784,325.2645,,0,0.0
2020-03-04,306.12,313.1,303.33,312.86,175893889,0.04203304023447907,0.04117365130685882,0.02158477605799938,324.4545,,0,0.0
2020-03-05,304.98,308.47,300.01,302.46,185533970,-0.03324170555520056,-0.03380676881102991,0.0223812506493493,322.93449999999996,,0,0.0
2020-03-06,293.15,298.78,290.23,297.46,228315219,-0.016531111551940758,-0.01666927515814261,0.022453492505597278,321.1085,,0,0.0
2020-03-09,275.3,284.19,273.45,274.23,305980554,-0.07809453371881925,-0.08131259183061472,0.027700729646355143,318.21000000000004,,0,0.0
2020-03-10,284.64,288.52,273.5,288.42,274894230,0.05174488567990365,0.05045058080008719,0.03070687532303397,315.89700000000005,,0,0.0
2020-03-11,280.7,281.94,270.88,274.36,254604444,-0.0487483530961792,-0.04997663850280371,0.032002290120805736,312.852,,0,0.0
2020-03-12,256.0,266.66,247.68,248.11,389612072,-0.09567721242163585,-0.10056891641755006,0.037072692084937936,308.38649999999996,,0,0.0
2020-03-13,263.09,271.48,248.52,269.32,326142197,0.08548627624843808,0.08202806746350941,0.0432683391569445,304.9995,319.262,-1,-1.0
2020-03-16,241.18,256.9,237.36,239.85,295019288,-0.10942373384821036,-0.11588653572900726,0.0484752142294286,300.11199999999997,317.5616,-1,0.0
2020-03-17,245.04,256.17,237.07,252.8,260566279,0.05399207838232245,0.05258493432462959,0.05087886579131918,295.9155,316.1694,-1,0.0
2020-03-18,236.25,248.37,228.02,240.0,324845381,-0.05063291139240511,-0.051959738930711104,0.05136703428437386,290.99850000000004,314.4966,-1,0.0
2020-03-19,239.25,247.38,232.22,240.51,288124389,0.0021249999999999325,0.0021227453809785743,0.05146023933199065,286.17650000000003,312.85220000000004,-1,0.0
2020-03-20,242.53,244.47,228.5,228.8,344276957,-0.04868820423267217,-0.049913409217327044,0.051971696387219386,280.9425,310.93919999999997,-1,0.0
2020-03-23,228.19,229.68,218.26,222.95,323100167,-0.02556818181818188,-0.02590072843215724,0.051877789670583485,275.969,308.8652,-1,0.0
2020-03-24,234.42,244.1,233.8,243.15,233038623,0.09060327427674375,0.08673100577630923,0.057032357933764176,272.494,307.214,-1,0.0
2020-03-25,244.87,256.35,239.75,246.79,297989659,0.01497018301460007,0.014859235721962022,0.05730904638714594,269.2585,305.5908,-1,0.0
2020-03-26,249.52,262.8,249.05,261.2,256107410,0.05838972405689047,0.0567486248305192,0.05863711301032708,267.443,304.26579999999996,-1,0.0
2020-03-27,253.27,260.81,251.05,253.42,223871285,-0.02978560490045945,-0.030238206031513816,0.05890093652767425,265.301,302.7704,-1,0.0
2020-03-30,255.7,262.43,253.53,261.65,171274407,0.03247573198642573,0.03195954144745464,0.05847081875530318,262.929,301.385,-1,0.0
2020-03-31,260.56,263.33,256.22,257.75,193290928,-0.014905407987769848,-0.015017609921147439,0.058279579647915095,260.8045,299.901,-1,0.0
2020-04-01,247.98,257.66,243.9,246.15,188373330,-0.04500484966052376,-0.046049016692859705,0.05775340428177369,257.469,298.19800000000004,-1,0.0
2020-04-02,245.19,252.68,244.59,251.83,176669824,0.023075360552508695,0.022813150485502275,0.05794987355358643,254.9375,296.6078,-1,0.0
2020-04-03,250.76,253.32,245.22,248.19,134538553,-0.01445419529047376,-0.014559674819510617,0.05793471564830582,252.47400000000002,294.93719999999996,-1,0.0
2020-04-06,257.84,267.0,248.17,264.86,186692564,0.0671662838954028,0.06500680262861715,0.057711316745803404,252.00549999999998,293.659,-1,0.0
2020-04-07,274.21,275.03,264.89,265.13,199187791,0.0010194064788944246,0.0010188872369589197,0.05641093168334046,250.84099999999998,292.4916,-1,0.0
2020-04-08,267.96,276.0,265.25,274.03,152670223,0.033568438124693456,0.03301731770989906,0.055873166399472256,250.8245,291.4344,-1,0.0
2020-04-09,277.58,281.2,275.47,278.2,189948139,0.015217311973141578,0.01510269004366605,0.05102029805951001,252.329,290.466,-1,0.0
2020-04-13,277.14,277.51,271.41,275.66,114353986,-0.00913012221423426,-0.009172057223049644,0.04763196558486377,252.64599999999996,289.42560000000003,-1,0.0
2020-04-14,280.98,284.9,275.51,283.79,133510280,0.029492853515199924,0.029066305757096515,0.040008818098012454,254.84300000000002,288.6668,-1,0.0
2020-04-15,277.57,283.94,275.46,277.76,121155983,-0.021248105993868838,-0.02147709655140405,0.03910212814530449,256.091,287.7396,-1,0.0
2020-04-16,279.15,280.03,275.76,279.1,126144324,0.004824308755760454,0.004812709070291222,0.03681648436832284,258.046,286.7404,-1,0.0
2020-04-17,285.38,287.3,282.4,286.64,146455688,0.02701540666427782,0.026656932454421675,0.03702019203471673,260.35249999999996,285.816,-1,0.0
2020-04-20,282.61,286.79,281.35,281.59,99323028,-0.017617917945855432,-0.017774960706990806,0.03505157596317017,262.99199999999996,284.7682,-1,0.0
2020-04-21,276.73,278.04,272.02,273.04,125772551,-0.03036329415107053,-0.030833807691255787,0.03533019948620987,265.49649999999997,283.585,-1,0.0
2020-04-22,278.35,281.0,276.91,279.1,92831657,0.022194550249047706,0.021951835943824834,0.030121503003245915,267.294,282.47339999999997,-1,0.0
2020-04-23,280.49,283.94,278.75,279.08,103685412,-7.16589036189319e-05,-7.166147124082855e-05,0.030108876620068795,268.9085,281.3498,-1,0.0
2020-04-24,280.73,283.7,278.5,282.97,85042563,0.013938655582628856,0.013842405885917959,0.027622073379425433,269.997,280.2608,-1,0.0
2020-04-27,285.12,288.27,284.62,287.05,77516422,0.014418489592536332,0.014315531656692278,0.02649054936458393,271.67850000000004,279.26059999999995,-1,0.0
2020-04-28,291.02,291.4,285.4,285.73,104797847,-0.004598502003135274,-0.004609107639321234,0.025873092737783165,272.8825,278.2232,-1,0.0
2020-04-29,291.53,294.88,290.41,293.21,118066585,0.026178560179189958,0.025841766868566745,0.025863281507395777,274.65549999999996,277.3528,-1,0.0
2020-04-30,291.71,293.32,288.59,290.48,121537052,-0.009310732921796516,-0.009354348736810944,0.023195666479661092,276.872,276.3956,1,2.0
2020-05-01,285.31,290.66,281.52,282.79,125045778,-0.026473423299366527,-0.026830154387791197,0.024189168051764465,278.42,275.3124,1,0.0
2020-05-04,280.74,283.9,279.13,283.57,80462952,0.0027582304890554354,0.002754433551623337,0.023721500909178593,280.18899999999996,274.31419999999997,1,0.0
2020-05-05,286.64,289.25,283.71,286.19,79199214,0.009239341256127354,0.009196919641022802,0.019060600091977572,281.2555,273.5896,1,0.0
2020-05-06,288.04,288.46,283.78,284.25,72980387,-0.006778713442118889,-0.006801793280289775,0.01920512463978167,282.2115,273.0216,1,0.0
2020-05-07,287.75,289.78,287.13,287.68,74788296,0.012066842568161817,0.01199461865261002,0.01800739504145047,282.894,272.5452,1,0.0
2020-05-08,291.09,292.95,289.86,292.44,76446082,0.016546162402669706,0.016410766141859788,0.018058826074257815,283.60600000000005,272.44379999999995,1,0.0
2020-05-11,290.34,294.0,289.88,292.5,78982891,0.00020517029134192732,0.0002051492467961305,0.017857735699812482,284.44800000000004,272.3686,1,0.0
2020-05-12,293.79,294.24,286.52,286.67,94484342,-0.019931623931623843,-0.020132938253094212,0.017430866388062464,284.592,271.9202,1,0.0
2020-05-13,286.06,287.19,278.96,281.6,144035915,-0.017685840862315505,-0.017844104134929498,0.01721216128450282,284.784,271.54740000000004,1,0.0
2020-05-14,278.95,285.11,272.99,284.97,121473094,0.011967329545454541,0.01189628728631343,0.01737281413074093,285.0775,270.9896,1,0.0
2020-05-15,282.37,286.33,281.34,286.28,111015834,0.004596975120187974,0.004586441300195863,0.01630914249982432,285.05949999999996,270.666,1,0.0
2020-05-18,293.05,296.75,292.7,295.0,119719465,0.030459689814168023,0.03000500346942315,0.017090249763970344,285.73,270.6168,1,0.0
2020-05-19,294.35,296.21,291.95,291.97,94317356,-0.010271186440677926,-0.010324299075652603,0.01558283819599207,286.67650000000003,270.9716,1,0.0
2020-05-20,295.82,297.87,295.57,296.93,85279592,0.01698804671712839,0.01684536352353356,0.015294427356399687,287.56800000000004,271.1418,1,0.0
2020-05-21,296.79,297.67,293.69,294.88,77863922,-0.006903984103997618,-0.006927926866187714,0.015447174120901675,288.358,271.5522,1,0.0
2020-05-22,294.57,295.63,293.22,295.44,63697627,0.0018990775908844792,0.0018972766227946618,0.015226154750996455,288.9815,272.49879999999996,1,0.0
2020-05-26,301.93,302.19,295.46,299.08,88604807,0.012320606552937985,0.012245325587407025,0.015145057393737376,289.58299999999997,273.094,1,0.0
2020-05-27,302.12,303.57,296.87,303.53,104086252,0.014878962150595143,0.014769356270295764,0.015312650921530712,290.473,274.3676,1,0.0
2020-05-28,304.65,306.84,302.24,302.97,90232213,-0.0018449576648105204,-0.0018466616954351228,0.014344878802159074,290.961,275.371,1,0.0
2020-05-29,302.46,304.96,299.47,304.32,119067393,0.004455886721457469,0.004445988650450142,0.014115349376965113,291.65299999999996,276.6574,1,0.0
2020-06-01,303.62,306.21,303.06,305.55,55696013,0.004041798107255579,0.00403365198389909,0.012368417994346839,292.791,277.9582,1,0.0
2020-06-02,306.55,308.13,305.1,308.08,73635043,0.008280150548191756,0.008246058165728905,0.012401991573745145,294.0165,279.54380000000003,1,0.0
2020-06-03,310.24,313.22,309.94,312.18,91750087,0.013308231628148537,0.013220455023613697,0.01252135038126278,295.31600000000003,281.3284,1,0.0
2020-06-04,311.11,313.0,309.08,311.36,75471787,-0.0026266897302837933,-0.0026301455326268857,0.012359101294863225,296.67150000000004,282.6926,1,0.0
2020-06-05,317.23,321.27,317.16,319.34,150302461,0.025629496402877594,0.025306566913914936,0.013135870810416266,298.2545,284.1436,1,0.0
2020-06-08,320.22,323.41,319.63,323.2,73310274,0.012087430325045556,0.012014960735385185,0.012972054287894098,299.79249999999996,285.3836,1,0.0
2020-06-09,320.3,323.28,319.36,320.79,77174695,-0.007456683168316713,-0.007484623210265266,0.013234472458092401,301.207,286.731,1,0.0
2020-06-10,321.42,322.39,318.22,319.0,93944722,-0.0055799744381059835,-0.005595600651830415,0.01217473628837985,302.8235,287.87800000000004,1,0.0
2020-06-11,311.46,312.15,300.01,300.61,208285190,-0.05764890282131652,-0.0593773592195642,0.01803620788306457,303.774,288.7352,1,0.0
2020-06-12,308.24,309.08,298.6,304.21,194450402,0.011975649512657505,0.011904508829399474,0.018036415274516826,304.736,289.89639999999997,1,0.0
2020-06-15,298.02,308.28,296.74,307.05,134968796,0.009335656290062833,0.009292348380728439,0.018083622062195607,305.7745,291.00079999999997,1,0.0
2020-06-16,315.48,315.64,307.67,312.96,137048347,0.0192476795310208,0.019064786071044084,0.01736896979907868,306.6725,292.2962,1,0.0
2020-06-17,314.07,314.39,310.86,311.66,82814592,-0.0041538854805724945,-0.004162536828983974,0.01717377000048875,307.657,293.23220000000003,1,0.0
2020-06-18,310.01,312.3,309.51,311.78,80355844,0.0003850349740099901,0.0003849608670662845,0.016881769959968145,308.3995,294.1652,1,0.0
2020-06-19,314.17,314.38,306.53,308.64,135211345,-0.010071204054140748,-0.01012226172711593,0.016989941473760383,309.0875,294.85740000000004,1,0.0
2020-06-22,307.99,311.05,306.75,310.62,74007212,0.006415241057542875,0.006394750984446144,0.017012605702407976,309.8465,295.50579999999997,1,0.0
2020-06-23,313.49,314.5,311.61,312.05,68066900,0.004603695834138222,0.0045931312381870554,0.016868608753703322,310.495,296.2336,1,0.0
2020-06-24,309.84,310.51,302.1,304.09,132067392,-0.025508732574907933,-0.02583972115718428,0.01767693734443401,310.523,296.63960000000003,1,0.0
2020-06-25,303.47,307.64,301.28,307.35,88966079,0.010720510375217929,0.010663453130150734,0.017821503158686778,310.742,297.2314,1,0.0
2020-06-26,306.16,306.39,299.42,300.05,127811745,-0.02375142345859771,-0.02403803591749662,0.01862115483536938,310.5285,297.6504,1,0.0
2020-06-29,301.41,304.61,298.93,304.46,79773260,0.014697550408265148,0.014590588195586026,0.018909310305456988,310.474,298.0068,1,0.0
2020-06-30,303.99,310.2,303.82,308.36,112828251,0.012809564474808077,0.012728215959953638,0.019040437482133393,310.488,298.54220000000004,1,0.0
2020-07-01,309.57,311.89,309.07,310.52,71910372,0.007004799584900745,0.0069803799464181315,0.018863754533434213,310.405,299.2918,1,0.0
2020-07-02,314.24,315.7,311.51,312.23,69214995,0.005506891665593372,0.005491784175846512,0.018893935811554696,310.4485,299.9544,1,0.0
2020-07-06,316.37,317.68,315.56,317.05,61149258,0.01543733785991086,0.015319394432714597,0.018303364906050584,310.334,300.7138,1,0.0
2020-07-07,315.38,317.52,313.37,313.78,82583406,-0.010313830626084375,-0.010367386741231301,0.018197157018593976,309.863,301.33,1,0.0
2020-07-08,314.61,316.3,312.7,316.18,54202602,0.007648671043406274,0.007619568263232232,0.018242345907123876,309.63250000000005,301.9126,1,0.0
2020-07-09,316.84,317.1,310.68,314.38,83079092,-0.005692959706496303,-0.005709226367949769,0.01824399907856032,309.4015,302.4856,1,0.0
2020-07-10,314.31,317.88,312.76,317.59,57454436,0.01021057319167884,0.010158797431093925,0.012464010208040848,310.2505,302.9732,1,0.0
2020-07-13,320.13,322.71,314.13,314.84,102549097,-0.008658962813690607,-0.00869666945693643,0.012520617072339065,310.782,303.4604,1,0.0
2020-07-14,313.3,319.76,312.0,318.92,92791839,0.012958963282937441,0.012875714360045367,0.012660916689267556,311.3755,304.183,1,0.0
2020-07-15,322.41,323.04,319.27,321.85,86921534,0.009187256992349235,0.00914531086433023,0.012127141139143099,311.82000000000005,304.9486,1,0.0
2020-07-16,319.79,321.28,319.09,320.79,54433414,-0.003293459686189215,-0.003298895061949936,0.012107644206108223,312.27650000000006,305.64059999999995,1,0.0
2020-07-17,321.88,322.57,319.74,321.72,64421802,0.0028990928644907488,0.0028948985991932696,0.012108348383180622,312.77349999999996,306.39,1,0.0
2020-07-20,321.43,325.13,320.62,324.32,56150230,0.00808156160636564,0.008049080667821526,0.011862097530645372,313.5575,307.1228,1,0.0
2020-07-21,326.45,326.93,323.94,325.01,57245315,0.002127528367044995,0.0021252683834538403,0.011827222883558626,314.27700000000004,307.7742,1,0.0
2020-07-22,324.62,327.2,324.5,326.86,57792915,0.005692132549767859,0.005675993577768405,0.01184071412000454,315.01750000000004,308.46139999999997,1,0.0
2020-07-23,326.47,327.23,321.48,322.96,75737989,-0.011931713883620021,-0.01200346812022664,0.01046662186035886,315.961,309.1872,1,0.0
2020-07-24,320.95,321.99,319.246,320.88,73766597,-0.006440426058954674,-0.006461255082887951,0.010509503160010097,316.6375,309.9728,1,0.0
2020-07-27,321.63,323.41,320.775,323.22,48292970,0.007292445774121248,0.0072659844587000385,0.008590869898593097,317.796,310.73780000000005,1,0.0
2020-07-28,322.43,323.64,320.85,321.17,57494979,-0.006342429305117303,-0.0063626279608531705,0.008468521668608746,318.6315,311.4356,1,0.0
2020-07-29,322.12,325.73,322.075,325.12,48454159,0.012298782576205758,0.012223766990418128,0.008437170151548642,319.4695,312.038,1,0.0
2020-07-30,321.9,324.41,319.64,323.96,61861714,-0.0035679133858268486,-0.0035742935692733274,0.008483267660638913,320.1415,312.67780000000005,1,0.0
2020-07-31,325.9,326.63,321.33,326.52,85210755,0.007902210149401068,0.007871151202366014,0.00854972838196505,320.856,313.26959999999997,1,0.0
2020-08-03,328.32,329.62,327.73,328.79,53077948,0.006952100943280692,0.006928046511061834,0.008058611167338896,321.443,313.9478,1,0.0
2020-08-04,327.86,330.06,327.86,330.06,41917893,0.003862647890750859,0.0038552070212046034,0.00753906587327553,322.257,314.6402,1,0.0
2020-08-05,331.47,332.39,331.18,332.11,42866354,0.006210991940859278,0.006191783226164972,0.007494708995664581,323.0535,315.30080000000004,1,0.0
2020-08-06,331.4799,334.46,331.13,334.33,43679447,0.006684532233296014,0.00666228981280653,0.007291955157851688,324.05100000000004,315.9168,1,0.0
2020-08-07,333.28,334.88,332.3,334.57,57308270,0.0007178536176830619,0.0007175960840151317,0.007111916990373704,324.9,316.5488,1,0.0
2020-08-10,335.06,335.77,332.955,335.57,44282089,0.0029889111396719237,0.0029844532254355203,0.006596943964787078,325.9365,317.17379999999997,1,0.0
2020-08-11,336.85,337.54,332.01,332.8,69601087,-0.008254611556456126,-0.008288869516790387,0.006652818740211429,326.6305,317.7188,1,0.0
2020-08-12,335.44,338.28,332.8377,337.44,53826128,0.013942307692307754,0.013846007783410998,0.006993654499401117,327.40999999999997,318.306,1,0.0
2020-08-13,336.61,338.2514,335.83,336.83,41816146,-0.0018077287814129983,-0.001809364694909132,0.006937762248564594,328.212,318.799,1,0.0
2020-08-14,336.41,337.42,335.62,336.84,47260390,2.9688566932861704e-05,2.9688126236080855e-05,0.006957961593783312,328.968,319.30859999999996,1,0.0
2020-08-17,337.94,338.34,336.8517,337.91,34496002,0.003176582353639823,0.0031715476751447034,0.006829524249650123,329.6475,319.68,1,0.0
2020-08-18,338.34,339.1,336.61,338.64,38733908,0.0021603385516852924,0.0021580083757321636,0.006829541043627621,330.32900000000006,319.9888,1,0.0
2020-08-19,339.05,339.61,336.62,337.23,68054244,-0.004163713678242309,-0.004172406070852801,0.006910163160376519,330.84749999999997,320.31759999999997,1,0.0
2020-08-20,335.36,338.8,335.22,338.28,42207826,0.0031136019927051617,0.003108764772205996,0.0061368490206304615,331.6135,320.7032,1,0.0
2020-08-21,337.92,339.72,337.55,339.48,55106628,0.003547357218872005,0.003541080187454701,0.005780981590644401,332.5435,321.48060000000004,1,0.0
2020-08-24,342.12,343.0,339.4504,342.92,48588662,0.01013314480970906,0.010082148709079156,0.00592920223888198,333.5285,322.2548,1,0.0
2020-08-25,343.53,344.21,342.27,344.12,38463381,0.003499358450950618,0.0034932499425921457,0.005508306897168461,334.67600000000004,322.9962,1,0.0
2020-08-26,344.76,347.86,344.17,347.57,50790237,0.010025572474718025,0.00997564981453951,0.005337371805766138,335.7985,323.6884,1,0.0
2020-08-27,348.51,349.9,346.53,348.33,58034142,0.0021866098915326315,0.002184222739337475,0.005093934804303954,337.017,324.4218,1,0.0
2020-08-28,349.44,350.72,348.15,350.58,48588940,0.006459391955903948,0.0064386194873762605,0.005040411745208279,338.21999999999997,325.19780000000003,1,0.0
2020-08-31,350.35,351.3,349.06,349.31,66099183,-0.003622568315363006,-0.0036291457054639636,0.00521879790971485,339.246,326.0112,1,0.0
2020-09-01,350.21,352.71,349.24,352.6,54999325,0.009418568034124553,0.009374489874833395,0.005409042120562834,340.37299999999993,326.8508,1,0.0
2020-09-02,354.67,358.75,353.43,357.7,69540035,0.014463981849120788,0.014360376301202174,0.005930668650104321,341.65250000000003,327.76379999999995,1,0.0
2020-09-03,355.87,356.38,342.59,345.39,148011129,-0.03441431367067371,-0.035020432911289257,0.010337705747360102,342.2055,328.58979999999997,1,0.0
2020-09-04,346.13,347.83,334.87,342.57,139156281,-0.00816468340137233,-0.00819819697201637,0.010569425692980835,342.6055,329.2942,1,0.0
2020-09-08,336.71,342.64,332.88,333.21,114465322,-0.02732288291444085,-0.027703094534528027,0.012331245297233109,342.4875,329.9574,1,0.0
2020-09-09,337.55,342.46,336.61,339.79,91462290,0.019747306503406392,0.019554857881722672,0.012952156904637427,342.83700000000005,330.664,1,0.0
2020-09-10,341.82,342.53,332.85,333.89,90569548,-0.01736366579357851,-0.017516182314287875,0.013210173356388966,342.6595,331.1746,1,0.0
2020-09-11,335.82,336.97,331.0,334.06,84680194,0.0005091497199676276,0.000509020147228373,0.013207751804349658,342.521,331.6454,1,0.0
2020-09-14,337.49,340.38,334.2208,338.46,65605686,0.013171286595222265,0.013085299418138052,0.013549024031996829,342.602,332.17,1,0.0
2020-09-15,341.12,342.02,338.4683,340.17,52920862,0.005052295692253184,0.005039575671918428,0.013576243853522785,342.71500000000003,332.63239999999996,1,0.0
2020-09-16,341.51,343.06,338.52,338.82,82211256,-0.003968603933327541,-0.003976499739057882,0.01360407942526979,342.724,333.1332,1,0.0
2020-09-17,333.56,337.6996,332.991,335.84,91523339,-0.008795230505873386,-0.00883413684047753,0.013719682680783015,342.6545,333.52639999999997,1,0.0
2020-09-18,335.37,335.49,327.97,330.65,105877942,-0.015453787517865636,-0.015574441951651464,0.014112212211024957,342.273,333.8518,1,0.0
2020-09-21,325.7,327.13,321.73,326.97,99450829,-0.011129593225464807,-0.011191990551341234,0.014241871054025426,341.6475,334.0394,1,0.0
2020-09-22,328.57,330.9,325.86,330.3,63612107,0.010184420589044896,0.010132908827414041,0.014244132642310692,341.0165,334.34860000000003,1,0.0
2020-09-23,330.9,331.2,322.1,322.64,93112240,-0.02319103844989412,-0.02346418183163135,0.014956381411149008,339.9425,334.423,1,0.0
2020-09-24,321.22,326.797,319.8,323.5,76681332,0.0026655095462435607,0.0026619633758426194,0.014704586724413474,338.739,334.45599999999996,1,0.0
2020-09-25,322.58,329.58,321.64,328.73,71069426,0.01616692426584243,0.016037631198502954,0.015307972294321877,337.759,334.61479999999995,1,0.0
2020-09-28,333.22,334.96,332.15,334.19,64584614,0.016609375475314048,0.01647294837188306,0.01579101019207546,336.9395,334.86420000000004,1,0.0
2020-09-29,333.97,334.77,331.6209,332.37,51531594,-0.005446003770310237,-0.005460887310649944,0.015804477248711243,336.0925,335.02520000000004,1,0.0
2020-09-30,333.09,338.29,332.88,334.89,104081136,0.00758191172488476,0.00755331349405914,0.015737610998152424,335.207,335.2228,-1,-2.0
2020-10-01,337.69,338.74,335.01,337.04,88698745,0.006420018513541903,0.006399497976010724,0.015381219299324947,334.174,335.4264,-1,0.0
2020-10-02,331.7,337.0126,331.19,333.84,89431112,-0.00949442202705919,-0.009539781387464022,0.01359605497961,333.5965,335.644,-1,0.0
2020-10-05,336.06,339.96,336.01,339.76,45713108,0.017733045770429,0.017577649721718613,0.014160569173533493,333.456,336.0216,-1,0.0
2020-10-06,339.91,342.17,334.38,334.93,90128883,-0.014215917117965549,-0.014317931238014234,0.013109185674735627,333.542,336.2558,-1,0.0
2020-10-07,338.12,341.63,338.09,340.76,56999597,0.017406622279282136,0.017256862407638216,0.012936102802968205,333.59049999999996,336.6476,-1,0.0
2020-10-08,342.85,343.85,341.86,343.78,45242476,0.008862542551942632,0.008823500725371058,0.012376801233060354,334.085,337.0208,-1,0.0
2020-10-09,345.56,347.35,344.89,346.85,59528606,0.00893012973413243,0.008890491931299566,0.012482904978082146,334.7245,337.47860000000003,-1,0.0
2020-10-12,349.59,354.02,349.06,352.43,80388533,0.01608764595646539,0.01595961114080065,0.012636912977667917,335.423,337.9968,-1,0.0
2020-10-13,352.28,352.4651,349.09,350.13,73255513,-0.006526118661861924,-0.006547506879738885,0.012759181379626627,335.921,338.4236,-1,0.0
